contact_id,contact_date,contact_ts,search_id,user_id,listing_id,seller_type,dealer_id,dealer_tier,listed_price_eur,is_featured,photo_count,price_position_vs_market,dealer_response_time_hours,lead_channel
cnt_000000000165,2023-11-05,2023-11-05T10:54:51,srch_000000047263,usr_000010569,lst_000002797,dealer,dlr_000175,mid,4097.7,0,15,-0.0232,12.37,call
cnt_000000000166,2023-11-05,2023-11-05T18:35:39,srch_000000047275,usr_000008166,lst_000031869,dealer,dlr_000276,mid,5306.22,0,10,0.0256,7.59,call
cnt_000000000167,2023-11-06,2023-11-06T20:50:38,srch_000000047607,usr_000009301,lst_000027323,dealer,dlr_000206,small,1099.26,0,19,0.07,11.9,message
cnt_000000000168,2023-11-06,2023-11-06T18:40:21,srch_000000047665,usr_000017241,lst_000000380,dealer,dlr_000226,mid,2936.78,1,16,-0.0305,22.45,message
cnt_000000000169,2023-11-06,2023-11-06T22:03:58,srch_000000047723,usr_000007961,lst_000005427,private,,private,20485.4,0,11,0.0052,13.27,call
cnt_000000000170,2023-11-07,2023-11-07T16:11:17,srch_000000048069,usr_000018523,lst_000023833,dealer,dlr_000117,small,7307.7,1,11,0.0524,3.95,call
cnt_000000000171,2023-11-07,2023-11-07T13:29:14,srch_000000048319,usr_000007168,lst_000002726,dealer,dlr_000218,enterprise,29018.28,0,14,0.0311,9.6,message
cnt_000000000172,2023-11-09,2023-11-09T10:21:52,srch_000000049039,usr_000017400,lst_000027500,private,,private,6750.23,0,6,0.0424,18.97,message
cnt_000000000173,2023-11-10,2023-11-10T16:25:17,srch_000000049359,usr_000020962,lst_000017040,dealer,dlr_000084,small,4604.12,0,12,-0.0576,8.32,chat
cnt_000000000174,2023-11-10,2023-11-10T22:05:38,srch_000000049422,usr_000005549,lst_000031097,dealer,dlr_000274,small,6132.09,0,9,0.0657,3.33,call
cnt_000000000175,2023-11-11,2023-11-11T14:18:46,srch_000000049701,usr_000003942,lst_000005035,dealer,dlr_000116,small,24327.54,1,14,0.0128,15.51,call
cnt_000000000176,2023-11-12,2023-11-12T17:44:43,srch_000000050465,usr_000006897,lst_000022870,dealer,dlr_000040,small,28347.99,0,13,-0.057,2.83,call
cnt_000000000177,2023-11-12,2023-11-12T17:34:29,srch_000000050702,usr_000019235,lst_000013915,dealer,dlr_000158,small,3648.63,1,13,0.0449,0.6,call
cnt_000000000178,2023-11-13,2023-11-13T22:33:33,srch_000000051021,usr_000000485,lst_000019185,dealer,dlr_000008,small,21955.73,0,18,0.002,19.96,message
cnt_000000000179,2023-11-13,2023-11-13T12:47:19,srch_000000051178,usr_000013556,lst_000025943,dealer,dlr_000143,small,24656.48,0,14,0.0337,16.77,call
cnt_000000000180,2023-11-14,2023-11-14T12:57:28,srch_000000051462,usr_000001974,lst_000030777,dealer,dlr_000249,mid,9291.83,0,15,0.0837,15.99,message
cnt_000000000181,2023-11-14,2023-11-14T13:23:34,srch_000000051548,usr_000004680,lst_000017631,dealer,dlr_000114,small,6226.88,0,14,0.0028,9.07,message
cnt_000000000182,2023-11-14,2023-11-14T12:11:30,srch_000000051559,usr_000004722,lst_000019185,dealer,dlr_000008,small,21955.73,0,18,0.002,19.96,chat
cnt_000000000183,2023-11-15,2023-11-15T12:49:15,srch_000000051778,usr_000015753,lst_000017846,dealer,dlr_000177,mid,30984.82,0,12,0.0147,15.88,call
cnt_000000000184,2023-11-15,2023-11-15T11:41:45,srch_000000052079,usr_000002581,lst_000017299,dealer,dlr_000022,small,5022.26,1,13,0.0497,4.64,call
cnt_000000000185,2023-11-15,2023-11-15T17:51:47,srch_000000052164,usr_000003794,lst_000023709,dealer,dlr_000188,mid,15146.08,0,10,0.0158,12.93,call
cnt_000000000186,2023-11-16,2023-11-16T17:03:27,srch_000000052347,usr_000001626,lst_000016080,dealer,dlr_000220,small,8678.58,0,17,-0.0039,14.12,call
cnt_000000000187,2023-11-16,2023-11-16T09:32:34,srch_000000052396,usr_000002061,lst_000018405,private,,private,1843.3,0,7,0.0213,13.1,message
cnt_000000000188,2023-11-16,2023-11-16T15:59:20,srch_000000052523,usr_000012111,lst_000024692,dealer,dlr_000228,small,7535.66,1,4,-0.0017,14.14,call
cnt_000000000189,2023-11-17,2023-11-17T17:03:06,srch_000000052663,usr_000014793,lst_000013216,dealer,dlr_000104,small,6940.41,0,13,0.0655,3.17,chat
cnt_000000000190,2023-11-17,2023-11-17T14:18:20,srch_000000052878,usr_000006963,lst_000005434,dealer,dlr_000207,small,18788.9,1,16,0.0256,6.58,chat
cnt_000000000191,2023-11-17,2023-11-17T16:21:10,srch_000000053116,usr_000009013,lst_000027736,dealer,dlr_000151,small,10825.67,0,15,0.0063,9.95,message
cnt_000000000192,2023-11-18,2023-11-18T20:21:24,srch_000000053584,usr_000018136,lst_000003433,dealer,dlr_000071,mid,6606.86,0,8,-0.0142,7.75,call
cnt_000000000193,2023-11-20,2023-11-20T15:43:26,srch_000000054208,usr_000004446,lst_000025393,dealer,dlr_000219,small,16135.65,0,15,0.0183,16.14,call
cnt_000000000194,2023-11-20,2023-11-20T09:00:42,srch_000000054243,usr_000004273,lst_000000763,dealer,dlr_000262,mid,5131.13,0,19,0.0395,3.47,call
cnt_000000000195,2023-11-20,2023-11-20T14:54:18,srch_000000054328,usr_000007941,lst_000017502,dealer,dlr_000273,small,19754.28,1,13,0.0075,9.81,message
cnt_000000000196,2023-11-20,2023-11-20T09:34:50,srch_000000054406,usr_000019692,lst_000005320,dealer,dlr_000273,small,13685.45,1,21,0.0735,9.81,message
cnt_000000000197,2023-11-20,2023-11-20T11:41:45,srch_000000054484,usr_000014183,lst_000013115,dealer,dlr_000236,small,11190.4,1,13,0.0298,10.49,message
cnt_000000000198,2023-11-21,2023-11-21T12:51:22,srch_000000054653,usr_000010579,lst_000018705,dealer,dlr_000154,small,11325.18,0,9,0.0062,10.37,call
cnt_000000000199,2023-11-21,2023-11-21T16:01:03,srch_000000054978,usr_000020765,lst_000015397,dealer,dlr_000038,small,28962.08,1,8,0.09,1.68,call
cnt_000000000200,2023-11-22,2023-11-22T07:42:34,srch_000000055120,usr_000014113,lst_000023445,dealer,dlr_000184,small,5204.19,0,12,-0.1052,10.79,message
cnt_000000000201,2023-11-22,2023-11-22T07:55:54,srch_000000055122,usr_000006387,lst_000027350,dealer,dlr_000228,small,5890.64,0,12,-0.0061,14.14,message
cnt_000000000202,2023-11-22,2023-11-22T20:38:56,srch_000000055337,usr_000019093,lst_000003975,dealer,dlr_000198,small,6859.73,0,19,0.0585,24.03,message
cnt_000000000203,2023-11-24,2023-11-24T21:55:33,srch_000000056352,usr_000015517,lst_000010892,dealer,dlr_000187,small,14615.62,0,15,0.0036,5.49,call
cnt_000000000204,2023-11-25,2023-11-25T10:59:47,srch_000000056507,usr_000012009,lst_000027713,private,,private,27193.18,0,16,0.0097,14.84,call
cnt_000000000205,2023-11-25,2023-11-25T10:34:13,srch_000000056568,usr_000019574,lst_000011025,dealer,dlr_000029,mid,27664.29,1,14,0.0066,10.33,chat
cnt_000000000206,2023-11-25,2023-11-25T14:38:03,srch_000000056570,usr_000009587,lst_000017139,dealer,dlr_000249,mid,5660.16,0,5,0.0605,15.99,call
cnt_000000000207,2023-11-26,2023-11-26T21:39:37,srch_000000057061,usr_000002880,lst_000002008,dealer,dlr_000128,mid,24705.72,0,23,-0.0051,11.98,call
cnt_000000000208,2023-11-26,2023-11-26T09:44:09,srch_000000057383,usr_000000901,lst_000018916,dealer,dlr_000216,mid,4787.26,1,14,0.0358,1.86,message
cnt_000000000209,2023-11-27,2023-11-27T07:09:47,srch_000000057685,usr_000000895,lst_000009047,dealer,dlr_000105,small,7028.69,1,5,0.0174,16.23,chat
cnt_000000000210,2023-11-27,2023-11-27T16:24:57,srch_000000057742,usr_000017230,lst_000008439,dealer,dlr_000021,mid,2959.28,0,21,0.0444,11.59,call
cnt_000000000211,2023-11-28,2023-11-28T20:50:39,srch_000000058182,usr_000015278,lst_000017254,dealer,dlr_000064,small,9490.55,0,8,-0.0372,10.56,call
cnt_000000000212,2023-11-28,2023-11-28T14:48:35,srch_000000058377,usr_000014226,lst_000026980,dealer,dlr_000081,enterprise,14485.36,1,14,0.1159,4.0,call
cnt_000000000213,2023-11-29,2023-11-29T11:24:27,srch_000000058585,usr_000012522,lst_000013511,dealer,dlr_000212,mid,5792.71,1,12,0.0095,9.05,call
cnt_000000000214,2023-11-29,2023-11-29T15:51:38,srch_000000058698,usr_000015730,lst_000025937,dealer,dlr_000208,small,7100.85,0,17,-0.0827,6.99,message
cnt_000000000215,2023-11-30,2023-11-30T13:48:44,srch_000000059017,usr_000000629,lst_000020568,dealer,dlr_000272,small,13835.11,0,14,0.0202,14.51,call
cnt_000000000216,2023-11-30,2023-11-30T16:01:35,srch_000000059188,usr_000000614,lst_000023544,private,,private,7723.43,0,16,-0.105,24.13,call
cnt_000000000217,2023-11-30,2023-11-30T19:44:27,srch_000000059208,usr_000019720,lst_000013556,dealer,dlr_000119,mid,6875.6,1,10,-0.032,11.21,message
cnt_000000000218,2023-11-30,2023-11-30T12:09:31,srch_000000059227,usr_000013378,lst_000000253,dealer,dlr_000000,mid,3851.59,0,15,0.0193,14.65,call
cnt_000000000219,2023-11-30,2023-11-30T12:56:19,srch_000000059248,usr_000020462,lst_000000029,dealer,dlr_000062,small,21864.87,0,23,-0.0108,5.34,message
cnt_000000000220,2023-12-01,2023-12-01T18:09:06,srch_000000059659,usr_000009961,lst_000008395,dealer,dlr_000058,mid,34871.75,1,12,0.0781,21.47,chat
cnt_000000000221,2023-12-02,2023-12-02T14:26:46,srch_000000059969,usr_000007877,lst_000011959,dealer,dlr_000202,mid,4609.64,1,23,-0.0169,14.1,message
cnt_000000000222,2023-12-03,2023-12-03T22:25:47,srch_000000060487,usr_000001226,lst_000017813,dealer,dlr_000086,small,18011.59,1,18,0.0177,5.57,call
cnt_000000000223,2023-12-03,2023-12-03T12:56:36,srch_000000060954,usr_000008168,lst_000028306,dealer,dlr_000179,mid,35652.34,0,9,0.0597,5.57,message
cnt_000000000224,2023-12-04,2023-12-04T08:07:33,srch_000000061104,usr_000006311,lst_000001279,dealer,dlr_000021,mid,13213.71,0,9,0.0858,11.59,call
cnt_000000000225,2023-12-04,2023-12-04T17:52:37,srch_000000061319,usr_000021057,lst_000013028,dealer,dlr_000181,small,7669.93,1,9,-0.0405,12.4,message
cnt_000000000226,2023-12-04,2023-12-04T08:11:23,srch_000000061376,usr_000016815,lst_000025259,dealer,dlr_000067,small,12246.44,0,12,0.0702,13.91,chat
cnt_000000000227,2023-12-04,2023-12-04T11:34:59,srch_000000061419,usr_000011090,lst_000006730,dealer,dlr_000057,small,10090.59,1,16,0.0579,4.27,call
cnt_000000000228,2023-12-05,2023-12-05T22:28:03,srch_000000061582,usr_000012472,lst_000019738,dealer,dlr_000203,small,5788.4,0,18,-0.057,26.82,chat
cnt_000000000229,2023-12-06,2023-12-06T11:32:47,srch_000000061949,usr_000001020,lst_000006804,dealer,dlr_000116,small,13944.03,1,16,-0.0034,15.51,message
cnt_000000000230,2023-12-06,2023-12-06T10:44:34,srch_000000062159,usr_000010257,lst_000023689,dealer,dlr_000170,small,22678.32,0,13,-0.0015,19.66,call
cnt_000000000231,2023-12-06,2023-12-06T11:53:59,srch_000000062267,usr_000008727,lst_000006730,dealer,dlr_000057,small,10090.59,1,16,0.0579,4.27,message
cnt_000000000232,2023-12-06,2023-12-06T17:33:27,srch_000000062361,usr_000019039,lst_000016590,dealer,dlr_000261,small,23211.83,0,13,0.1035,2.41,message
cnt_000000000233,2023-12-07,2023-12-07T17:38:05,srch_000000062757,usr_000014625,lst_000010693,dealer,dlr_000146,small,21275.21,1,19,0.0054,2.0,message
cnt_000000000234,2023-12-07,2023-12-07T15:28:30,srch_000000062852,usr_000009087,lst_000025403,dealer,dlr_000187,small,5698.2,0,21,0.0287,5.49,chat
cnt_000000000235,2023-12-08,2023-12-08T08:10:22,srch_000000063179,usr_000011019,lst_000015098,dealer,dlr_000143,small,10170.49,1,17,0.0662,16.77,call
cnt_000000000236,2023-12-09,2023-12-09T08:55:47,srch_000000063472,usr_000010788,lst_000031183,dealer,dlr_000216,mid,8340.53,0,10,0.0852,1.86,message
cnt_000000000237,2023-12-09,2023-12-09T20:24:15,srch_000000063730,usr_000011517,lst_000013696,dealer,dlr_000133,mid,7862.06,1,13,0.0144,1.52,message
cnt_000000000238,2023-12-10,2023-12-10T17:41:44,srch_000000063944,usr_000020403,lst_000007561,dealer,dlr_000098,small,20669.51,1,13,-0.0065,7.04,message
cnt_000000000239,2023-12-11,2023-12-11T20:55:55,srch_000000064695,usr_000011092,lst_000006880,dealer,dlr_000098,small,2296.66,0,14,0.0191,7.04,chat
cnt_000000000240,2023-12-11,2023-12-11T20:48:00,srch_000000064732,usr_000002284,lst_000021757,dealer,dlr_000185,small,8449.15,1,14,-0.0998,21.42,call
cnt_000000000241,2023-12-11,2023-12-11T09:27:57,srch_000000064808,usr_000002720,lst_000003764,dealer,dlr_000053,mid,15181.08,0,18,0.0387,10.32,chat
cnt_000000000242,2023-12-11,2023-12-11T21:14:03,srch_000000064884,usr_000004081,lst_000014413,private,,private,7326.61,0,13,0.019,21.3,call
cnt_000000000243,2023-12-11,2023-12-11T10:47:14,srch_000000064887,usr_000017383,lst_000024123,dealer,dlr_000215,small,11472.09,1,19,0.0617,16.78,call
cnt_000000000244,2023-12-13,2023-12-13T17:04:44,srch_000000065476,usr_000010237,lst_000017536,dealer,dlr_000240,small,6052.54,1,15,0.0042,15.86,message
cnt_000000000245,2023-12-13,2023-12-13T07:16:31,srch_000000065525,usr_000000872,lst_000028746,dealer,dlr_000152,mid,3046.66,1,14,0.0587,10.67,message
cnt_000000000246,2023-12-14,2023-12-14T16:51:31,srch_000000065884,usr_000015720,lst_000019834,dealer,dlr_000262,mid,9857.73,1,22,0.0067,3.47,call
cnt_000000000247,2023-12-16,2023-12-16T10:14:06,srch_000000066872,usr_000002993,lst_000026831,dealer,dlr_000192,small,16401.87,0,24,0.0694,17.06,call
cnt_000000000248,2023-12-16,2023-12-16T20:16:21,srch_000000066923,usr_000021775,lst_000004395,dealer,dlr_000044,small,12349.63,0,12,-0.0161,8.07,message
cnt_000000000249,2023-12-16,2023-12-16T09:52:56,srch_000000067056,usr_000020735,lst_000014134,dealer,dlr_000116,small,7989.62,0,10,0.0456,15.51,message
cnt_000000000250,2023-12-16,2023-12-16T21:08:06,srch_000000067123,usr_000020301,lst_000031665,dealer,dlr_000136,small,3258.17,1,15,0.0683,14.18,message
cnt_000000000251,2023-12-19,2023-12-19T20:49:07,srch_000000068467,usr_000020542,lst_000025314,dealer,dlr_000137,mid,34961.94,1,17,0.1112,7.67,chat
cnt_000000000252,2023-12-19,2023-12-19T14:55:17,srch_000000068495,usr_000015033,lst_000018195,dealer,dlr_000258,mid,19067.51,0,15,-0.0333,8.19,message
cnt_000000000253,2023-12-19,2023-12-19T16:49:55,srch_000000068646,usr_000004598,lst_000021839,private,,private,6989.33,0,20,-0.0461,10.11,call
cnt_000000000254,2023-12-22,2023-12-22T09:48:54,srch_000000069888,usr_000000252,lst_000008433,dealer,dlr_000235,small,17753.5,0,11,0.0379,5.43,message
cnt_000000000255,2023-12-22,2023-12-22T16:14:08,srch_000000069904,usr_000007319,lst_000008673,dealer,dlr_000199,small,2817.07,0,11,0.0988,11.52,chat
cnt_000000000256,2023-12-22,2023-12-22T17:56:20,srch_000000069923,usr_000008491,lst_000013199,dealer,dlr_000067,small,1818.24,0,16,0.0166,13.91,message
cnt_000000000257,2023-12-22,2023-12-22T14:14:33,srch_000000069938,usr_000004432,lst_000002060,dealer,dlr_000172,mid,5519.48,1,13,0.0815,11.38,call
cnt_000000000258,2023-12-22,2023-12-22T08:39:02,srch_000000070302,usr_000000145,lst_000029869,dealer,dlr_000005,mid,10641.82,1,9,0.0585,11.59,message
cnt_000000000259,2023-12-24,2023-12-24T16:02:22,srch_000000070949,usr_000007866,lst_000012961,dealer,dlr_000240,small,3232.77,0,14,0.0082,15.86,message
cnt_000000000260,2023-12-24,2023-12-24T14:36:17,srch_000000071072,usr_000009524,lst_000010373,dealer,dlr_000081,enterprise,3995.23,1,13,0.0546,4.0,message
cnt_000000000261,2023-12-25,2023-12-25T13:30:48,srch_000000071405,usr_000007193,lst_000031171,dealer,dlr_000050,mid,2691.04,0,12,-0.0144,9.01,call
cnt_000000000262,2023-12-25,2023-12-25T14:22:59,srch_000000071444,usr_000020275,lst_000024426,dealer,dlr_000059,mid,3585.43,1,13,-0.0299,9.7,chat
cnt_000000000263,2023-12-27,2023-12-27T13:47:05,srch_000000072677,usr_000009507,lst_000024713,dealer,dlr_000133,mid,13433.04,0,13,0.0075,1.52,call
cnt_000000000264,2023-12-28,2023-12-28T07:33:27,srch_000000072975,usr_000017385,lst_000004707,private,,private,4554.19,0,9,-0.0762,57.78,message
cnt_000000000265,2023-12-28,2023-12-28T21:28:03,srch_000000073038,usr_000009018,lst_000023572,dealer,dlr_000200,small,7952.06,0,14,-0.0233,24.23,message
cnt_000000000266,2023-12-29,2023-12-29T12:06:17,srch_000000073303,usr_000015571,lst_000005815,dealer,dlr_000142,small,6704.09,1,13,-0.0238,0.5,call
cnt_000000000267,2023-12-29,2023-12-29T07:12:43,srch_000000073348,usr_000004446,lst_000021481,dealer,dlr_000182,small,4892.15,1,10,0.0257,8.78,chat
cnt_000000000268,2023-12-29,2023-12-29T18:57:09,srch_000000073367,usr_000009010,lst_000009835,dealer,dlr_000131,small,3711.54,0,12,0.0413,8.84,chat
cnt_000000000269,2023-12-29,2023-12-29T07:34:12,srch_000000073602,usr_000019624,lst_000026766,dealer,dlr_000157,mid,12220.25,0,12,0.071,9.16,call
cnt_000000000270,2023-12-29,2023-12-29T11:23:55,srch_000000073607,usr_000008180,lst_000010121,dealer,dlr_000050,mid,4190.43,1,16,0.0912,9.01,chat
cnt_000000000271,2023-12-30,2023-12-30T17:05:19,srch_000000074234,usr_000006742,lst_000006071,dealer,dlr_000076,enterprise,8987.27,1,13,0.0333,2.75,message
cnt_000000000272,2023-12-31,2023-12-31T18:53:48,srch_000000074311,usr_000004078,lst_000029195,dealer,dlr_000145,small,3666.27,1,14,0.0451,14.17,chat
cnt_000000000273,2024-01-01,2024-01-01T09:37:32,srch_000000075149,usr_000019879,lst_000005703,dealer,dlr_000056,small,20404.44,1,15,0.0604,7.99,chat
cnt_000000000274,2024-01-01,2024-01-01T08:26:08,srch_000000075291,usr_000001491,lst_000017599,private,,private,11536.44,0,20,0.0182,36.05,chat
cnt_000000000275,2024-01-02,2024-01-02T18:05:01,srch_000000075597,usr_000012957,lst_000014305,dealer,dlr_000073,mid,12656.39,0,7,0.0332,13.13,call
cnt_000000000276,2024-01-03,2024-01-03T08:06:42,srch_000000076183,usr_000018148,lst_000018507,dealer,dlr_000251,enterprise,3053.21,0,9,0.0396,19.34,call
cnt_000000000277,2024-01-04,2024-01-04T15:35:18,srch_000000076374,usr_000002538,lst_000018457,dealer,dlr_000107,small,10007.34,0,17,0.0247,2.31,message
cnt_000000000278,2024-01-05,2024-01-05T13:54:05,srch_000000076948,usr_000002884,lst_000015522,dealer,dlr_000076,enterprise,4871.08,1,18,0.0378,2.75,call
cnt_000000000279,2024-01-06,2024-01-06T12:44:03,srch_000000077395,usr_000019497,lst_000031715,dealer,dlr_000154,small,23599.32,1,16,0.0563,10.37,chat
cnt_000000000280,2024-01-06,2024-01-06T09:06:14,srch_000000077625,usr_000018372,lst_000012517,dealer,dlr_000171,small,4540.76,1,9,0.0675,9.87,message
cnt_000000000281,2024-01-06,2024-01-06T10:08:28,srch_000000077637,usr_000006786,lst_000030343,dealer,dlr_000002,small,11485.92,0,23,0.0137,11.56,chat
cnt_000000000282,2024-01-06,2024-01-06T09:24:01,srch_000000077669,usr_000012312,lst_000015667,dealer,dlr_000170,small,5672.36,0,16,-0.0078,19.66,call
cnt_000000000283,2024-01-07,2024-01-07T19:57:10,srch_000000078044,usr_000018700,lst_000001602,dealer,dlr_000069,mid,25008.17,0,12,-0.0206,11.43,chat
cnt_000000000284,2024-01-10,2024-01-10T20:01:48,srch_000000079267,usr_000011664,lst_000013332,private,,private,14670.29,0,15,-0.0237,4.43,call
cnt_000000000285,2024-01-10,2024-01-10T15:31:59,srch_000000079323,usr_000004953,lst_000029178,dealer,dlr_000142,small,24227.24,1,14,-0.0574,0.5,message
cnt_000000000286,2024-01-10,2024-01-10T18:28:05,srch_000000079471,usr_000021983,lst_000023698,dealer,dlr_000262,mid,16987.04,0,18,0.1006,3.47,message
cnt_000000000287,2024-01-11,2024-01-11T09:01:37,srch_000000079711,usr_000015527,lst_000001658,dealer,dlr_000168,enterprise,18207.32,1,9,0.0774,2.39,call
cnt_000000000288,2024-01-11,2024-01-11T15:00:43,srch_000000080128,usr_000015705,lst_000028469,private,,private,6416.41,0,21,0.0498,29.02,call
cnt_000000000289,2024-01-12,2024-01-12T12:10:44,srch_000000080579,usr_000009489,lst_000016961,private,,private,7212.73,0,15,-0.0181,18.3,message
cnt_000000000290,2024-01-13,2024-01-13T13:25:07,srch_000000080770,usr_000019641,lst_000001464,dealer,dlr_000254,small,8941.97,1,5,-0.0004,7.31,message
cnt_000000000291,2024-01-15,2024-01-15T21:23:34,srch_000000082040,usr_000011517,lst_000021097,dealer,dlr_000071,mid,5495.59,0,12,0.0489,7.75,message
cnt_000000000292,2024-01-18,2024-01-18T09:56:38,srch_000000083515,usr_000005601,lst_000010541,dealer,dlr_000221,enterprise,10784.15,1,17,-0.0567,6.2,call
cnt_000000000293,2024-01-19,2024-01-19T19:55:15,srch_000000083582,usr_000018237,lst_000004340,dealer,dlr_000062,small,17580.78,0,18,0.0199,5.34,message
cnt_000000000294,2024-01-19,2024-01-19T15:05:05,srch_000000083594,usr_000008611,lst_000022377,dealer,dlr_000061,small,10484.3,1,7,-0.0276,12.88,call
cnt_000000000295,2024-01-19,2024-01-19T21:56:55,srch_000000083823,usr_000001683,lst_000031297,dealer,dlr_000037,small,12482.84,0,18,-0.0279,15.59,chat
cnt_000000000296,2024-01-20,2024-01-20T12:10:54,srch_000000084302,usr_000012182,lst_000000128,dealer,dlr_000217,small,12116.17,0,7,0.0149,6.08,message
cnt_000000000297,2024-01-20,2024-01-20T15:44:22,srch_000000084326,usr_000020416,lst_000005884,dealer,dlr_000225,small,14836.12,0,20,0.0555,4.61,message
cnt_000000000298,2024-01-21,2024-01-21T18:47:39,srch_000000084690,usr_000006654,lst_000020916,dealer,dlr_000086,small,30389.64,0,16,0.0406,5.57,call
cnt_000000000299,2024-01-21,2024-01-21T16:47:49,srch_000000084693,usr_000008250,lst_000020818,dealer,dlr_000208,small,6934.16,0,9,-0.0262,6.99,message
