month_key,geo,device,user_type,seller_type,dealer_tier,searches,contacts,sales,search_to_contact_rate,contact_to_sale_rate,search_to_sale_rate
2024-03,DE,tablet,new,dealer,enterprise,6,0,0,0.0,0.0,0.0
2024-05,ES,desktop,returning,private,unknown,36,0,0,0.0,0.0,0.0
2024-10,NL,desktop,new,dealer,mid,37,0,0,0.0,0.0,0.0
2024-12,ES,mobile,returning,dealer,mid,124,0,0,0.0,0.0,0.0
2025-06,AT,desktop,new,dealer,mid,24,0,0,0.0,0.0,0.0
2025-07,DK,mobile,new,dealer,enterprise,17,0,0,0.0,0.0,0.0
2025-10,AT,tablet,new,private,unknown,1,0,0,0.0,0.0,0.0
2025-12,PL,tablet,new,dealer,mid,8,0,0,0.0,0.0,0.0
2023-10,SE,mobile,new,dealer,enterprise,19,0,0,0.0,0.0,0.0
2024-01,IT,desktop,new,dealer,mid,66,0,0,0.0,0.0,0.0
2024-05,DE,desktop,new,private,unknown,54,0,0,0.0,0.0,0.0
2025-01,BE,mobile,new,dealer,enterprise,14,0,0,0.0,0.0,0.0
2025-02,CH,desktop,new,private,unknown,8,0,0,0.0,0.0,0.0
2025-05,PL,tablet,returning,dealer,enterprise,3,0,0,0.0,0.0,0.0
2025-06,ES,desktop,new,private,unknown,28,0,0,0.0,0.0,0.0
2025-07,SE,tablet,returning,dealer,small,5,0,0,0.0,0.0,0.0
2025-10,BE,desktop,new,dealer,mid,31,0,0,0.0,0.0,0.0
2025-11,FR,desktop,returning,dealer,enterprise,26,0,0,0.0,0.0,0.0
2023-08,IT,desktop,returning,dealer,enterprise,16,0,0,0.0,0.0,0.0
2023-09,CH,desktop,new,dealer,mid,18,0,0,0.0,0.0,0.0
2024-06,PL,tablet,returning,dealer,mid,12,0,0,0.0,0.0,0.0
2025-04,CH,desktop,new,dealer,small,29,1,0,0.034482758620689655,0.0,0.0
2025-09,PL,mobile,returning,dealer,enterprise,32,0,0,0.0,0.0,0.0
2026-01,DK,mobile,returning,dealer,small,94,0,0,0.0,0.0,0.0
2023-08,ES,tablet,new,private,unknown,2,0,0,0.0,0.0,0.0
2023-10,DK,mobile,returning,dealer,small,97,1,0,0.010309278350515464,0.0,0.0
2024-04,CH,desktop,new,dealer,mid,14,0,0,0.0,0.0,0.0
2024-05,DE,desktop,returning,dealer,enterprise,51,0,0,0.0,0.0,0.0
2024-06,SE,tablet,returning,dealer,small,6,0,0,0.0,0.0,0.0
2024-10,SE,mobile,new,dealer,small,100,0,0,0.0,0.0,0.0
2024-11,FR,mobile,returning,dealer,small,332,1,0,0.0030120481927710845,0.0,0.0
2025-02,FR,tablet,returning,dealer,mid,14,0,0,0.0,0.0,0.0
2025-03,DE,tablet,new,private,unknown,11,0,0,0.0,0.0,0.0
2023-10,RO,desktop,new,private,unknown,25,0,0,0.0,0.0,0.0
2023-10,ES,desktop,returning,dealer,mid,67,0,0,0.0,0.0,0.0
2023-11,ES,desktop,new,dealer,enterprise,13,0,0,0.0,0.0,0.0
2024-04,SE,tablet,returning,dealer,mid,2,0,0,0.0,0.0,0.0
2024-09,SE,desktop,new,dealer,enterprise,9,0,0,0.0,0.0,0.0
2024-10,AT,tablet,new,private,unknown,1,0,0,0.0,0.0,0.0
2025-01,RO,desktop,returning,dealer,mid,37,0,0,0.0,0.0,0.0
2025-03,NL,desktop,new,dealer,small,83,0,0,0.0,0.0,0.0
2025-03,CH,mobile,new,dealer,mid,46,0,0,0.0,0.0,0.0
2025-04,ES,mobile,new,dealer,enterprise,33,0,0,0.0,0.0,0.0
2025-04,DK,desktop,returning,private,unknown,13,0,0,0.0,0.0,0.0
2025-06,AT,desktop,new,dealer,small,49,0,0,0.0,0.0,0.0
2025-08,SE,desktop,returning,dealer,enterprise,9,0,0,0.0,0.0,0.0
2025-09,IT,tablet,returning,dealer,mid,8,0,0,0.0,0.0,0.0
2026-01,DE,tablet,new,dealer,enterprise,6,0,0,0.0,0.0,0.0
2023-10,PL,desktop,new,dealer,small,111,0,0,0.0,0.0,0.0
2023-11,BE,desktop,returning,dealer,mid,28,0,0,0.0,0.0,0.0
2023-12,BE,mobile,new,dealer,enterprise,20,0,0,0.0,0.0,0.0
2024-06,CH,desktop,returning,dealer,small,29,1,0,0.034482758620689655,0.0,0.0
2024-06,DK,desktop,returning,dealer,enterprise,4,0,0,0.0,0.0,0.0
2024-08,AT,tablet,new,private,unknown,3,0,0,0.0,0.0,0.0
2024-11,SE,desktop,new,dealer,enterprise,4,0,0,0.0,0.0,0.0
2025-05,BE,desktop,returning,dealer,mid,28,0,0,0.0,0.0,0.0
2025-07,DK,tablet,new,dealer,enterprise,1,0,0,0.0,0.0,0.0
2023-10,FR,mobile,new,dealer,enterprise,49,0,0,0.0,0.0,0.0
2023-10,DK,tablet,new,dealer,small,9,0,0,0.0,0.0,0.0
2023-12,DK,tablet,returning,dealer,mid,2,0,0,0.0,0.0,0.0
2024-04,NL,desktop,returning,private,unknown,25,0,0,0.0,0.0,0.0
2024-06,FR,tablet,returning,private,unknown,9,0,0,0.0,0.0,0.0
2025-02,IT,tablet,new,dealer,enterprise,1,0,0,0.0,0.0,0.0
2025-03,SE,desktop,returning,dealer,small,54,0,0,0.0,0.0,0.0
2025-05,RO,tablet,returning,dealer,mid,8,0,0,0.0,0.0,0.0
2026-01,IT,mobile,returning,private,unknown,91,0,0,0.0,0.0,0.0
2026-01,SE,tablet,returning,dealer,mid,1,0,0,0.0,0.0,0.0
2023-11,AT,mobile,returning,dealer,mid,57,0,0,0.0,0.0,0.0
2024-05,ES,desktop,new,dealer,mid,56,1,0,0.017857142857142856,0.0,0.0
2025-05,PL,tablet,new,dealer,small,7,0,0,0.0,0.0,0.0
2025-06,PL,tablet,returning,dealer,enterprise,3,0,0,0.0,0.0,0.0
2025-08,ES,mobile,new,dealer,mid,137,1,0,0.0072992700729927005,0.0,0.0
2025-08,IT,mobile,returning,dealer,enterprise,59,0,0,0.0,0.0,0.0
2025-12,FR,tablet,new,private,unknown,9,0,0,0.0,0.0,0.0
2025-07,IT,tablet,new,dealer,mid,5,0,0,0.0,0.0,0.0
2025-08,DE,desktop,returning,dealer,small,263,3,1,0.011406844106463879,0.3333333333333333,0.0038022813688212928
2025-11,ES,mobile,new,private,unknown,68,1,0,0.014705882352941176,0.0,0.0
2025-12,AT,desktop,new,dealer,mid,25,0,0,0.0,0.0,0.0
2023-12,FR,desktop,returning,private,unknown,47,0,0,0.0,0.0,0.0
2023-12,SE,tablet,returning,private,unknown,1,0,0,0.0,0.0,0.0
2024-01,DE,desktop,new,dealer,mid,110,0,0,0.0,0.0,0.0
2024-02,BE,desktop,returning,private,unknown,24,0,0,0.0,0.0,0.0
2024-03,SE,mobile,new,dealer,small,94,0,0,0.0,0.0,0.0
2024-07,FR,tablet,returning,private,unknown,5,0,0,0.0,0.0,0.0
2024-10,DK,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2024-11,FR,mobile,new,private,unknown,94,0,0,0.0,0.0,0.0
2024-11,ES,mobile,returning,dealer,mid,118,0,0,0.0,0.0,0.0
2025-04,SE,mobile,new,private,unknown,35,0,0,0.0,0.0,0.0
2025-07,DE,desktop,returning,dealer,mid,143,0,0,0.0,0.0,0.0
2025-07,CH,desktop,returning,dealer,enterprise,2,0,0,0.0,0.0,0.0
2023-10,ES,mobile,returning,dealer,small,289,2,0,0.006920415224913495,0.0,0.0
2023-12,BE,desktop,new,dealer,small,48,0,0,0.0,0.0,0.0
2023-12,SE,desktop,new,dealer,mid,19,0,0,0.0,0.0,0.0
2024-02,FR,desktop,returning,dealer,small,146,1,0,0.00684931506849315,0.0,0.0
2024-03,BE,tablet,returning,private,unknown,5,0,0,0.0,0.0,0.0
2024-07,RO,tablet,returning,dealer,mid,4,0,0,0.0,0.0,0.0
2024-10,CH,mobile,returning,dealer,mid,45,0,0,0.0,0.0,0.0
2025-02,IT,desktop,new,dealer,small,121,0,0,0.0,0.0,0.0
2023-08,PL,desktop,returning,dealer,small,99,0,0,0.0,0.0,0.0
2023-08,ES,tablet,returning,dealer,mid,7,0,0,0.0,0.0,0.0
2023-09,BE,desktop,new,dealer,small,63,0,0,0.0,0.0,0.0
2023-10,FR,tablet,new,dealer,enterprise,2,0,0,0.0,0.0,0.0
2023-11,DE,tablet,new,dealer,small,47,0,0,0.0,0.0,0.0
2023-11,AT,tablet,new,dealer,small,6,0,0,0.0,0.0,0.0
2024-05,DK,mobile,returning,dealer,small,92,0,0,0.0,0.0,0.0
2024-10,NL,tablet,new,dealer,enterprise,2,0,0,0.0,0.0,0.0
2025-02,IT,mobile,new,dealer,small,285,3,0,0.010526315789473684,0.0,0.0
2025-03,BE,tablet,new,dealer,small,5,0,0,0.0,0.0,0.0
2026-01,PL,mobile,returning,private,unknown,51,0,0,0.0,0.0,0.0
2024-02,CH,tablet,new,dealer,small,1,0,0,0.0,0.0,0.0
2024-06,DE,mobile,returning,private,unknown,197,1,0,0.005076142131979695,0.0,0.0
2024-07,DK,mobile,new,dealer,mid,48,0,0,0.0,0.0,0.0
2024-08,SE,desktop,returning,private,unknown,13,0,0,0.0,0.0,0.0
2024-09,CH,mobile,returning,dealer,mid,44,1,0,0.022727272727272728,0.0,0.0
2025-01,PL,mobile,new,dealer,enterprise,37,0,0,0.0,0.0,0.0
2025-08,DE,mobile,returning,private,unknown,173,0,0,0.0,0.0,0.0
2026-01,DE,tablet,new,dealer,small,37,0,0,0.0,0.0,0.0
2026-01,ES,desktop,returning,private,unknown,47,0,0,0.0,0.0,0.0
2023-09,RO,tablet,new,dealer,enterprise,2,0,0,0.0,0.0,0.0
2023-11,ES,tablet,new,private,unknown,7,0,0,0.0,0.0,0.0
2023-12,CH,tablet,returning,dealer,small,6,0,0,0.0,0.0,0.0
2024-06,IT,tablet,new,dealer,small,29,0,0,0.0,0.0,0.0
2025-02,IT,mobile,new,private,unknown,86,0,0,0.0,0.0,0.0
2025-04,DE,mobile,new,dealer,small,599,4,1,0.00667779632721202,0.25,0.001669449081803005
2025-05,DK,mobile,returning,dealer,enterprise,7,0,0,0.0,0.0,0.0
2025-06,DK,mobile,returning,dealer,small,83,0,0,0.0,0.0,0.0
2025-07,CH,mobile,returning,dealer,enterprise,16,1,0,0.0625,0.0,0.0
2023-11,PL,tablet,returning,dealer,small,11,0,0,0.0,0.0,0.0
2024-02,DK,mobile,returning,dealer,enterprise,12,0,0,0.0,0.0,0.0
2024-08,NL,desktop,new,dealer,mid,38,0,0,0.0,0.0,0.0
2025-02,FR,tablet,returning,private,unknown,10,0,0,0.0,0.0,0.0
2025-07,DE,desktop,returning,private,unknown,81,0,0,0.0,0.0,0.0
2025-08,RO,tablet,returning,dealer,mid,5,0,0,0.0,0.0,0.0
2025-10,DK,desktop,new,dealer,small,23,0,0,0.0,0.0,0.0
2026-01,ES,tablet,new,dealer,enterprise,1,0,0,0.0,0.0,0.0
2023-09,FR,tablet,returning,dealer,small,24,0,0,0.0,0.0,0.0
2024-01,DK,mobile,new,dealer,small,85,0,0,0.0,0.0,0.0
2024-11,DK,desktop,returning,dealer,mid,9,0,0,0.0,0.0,0.0
2024-12,DK,desktop,returning,private,unknown,9,0,0,0.0,0.0,0.0
2025-01,DK,desktop,returning,dealer,small,43,1,0,0.023255813953488372,0.0,0.0
2025-05,CH,mobile,new,private,unknown,23,0,0,0.0,0.0,0.0
2025-08,IT,tablet,new,dealer,small,19,0,0,0.0,0.0,0.0
2023-09,ES,desktop,new,dealer,mid,58,0,0,0.0,0.0,0.0
2023-12,BE,desktop,returning,dealer,enterprise,9,0,0,0.0,0.0,0.0
2024-02,SE,mobile,new,dealer,mid,46,0,0,0.0,0.0,0.0
2024-03,NL,mobile,returning,dealer,mid,127,1,0,0.007874015748031496,0.0,0.0
2024-04,NL,mobile,new,dealer,mid,89,0,0,0.0,0.0,0.0
2024-05,AT,mobile,new,dealer,enterprise,24,0,0,0.0,0.0,0.0
2024-06,PL,desktop,returning,dealer,enterprise,18,0,0,0.0,0.0,0.0
2024-06,SE,mobile,returning,dealer,enterprise,18,0,0,0.0,0.0,0.0
2024-10,RO,mobile,new,dealer,mid,74,0,0,0.0,0.0,0.0
2024-10,AT,desktop,new,dealer,enterprise,7,0,0,0.0,0.0,0.0
2025-01,BE,desktop,returning,private,unknown,23,0,0,0.0,0.0,0.0
2025-12,PL,tablet,new,dealer,enterprise,4,0,0,0.0,0.0,0.0
2023-08,PL,desktop,new,private,unknown,20,0,0,0.0,0.0,0.0
2023-12,DE,mobile,new,dealer,small,615,2,0,0.0032520325203252032,0.0,0.0
2024-05,IT,mobile,returning,dealer,small,350,2,0,0.005714285714285714,0.0,0.0
2025-09,ES,tablet,new,private,unknown,2,0,0,0.0,0.0,0.0
2025-09,AT,tablet,new,dealer,mid,4,0,0,0.0,0.0,0.0
2023-08,ES,mobile,new,dealer,enterprise,38,0,0,0.0,0.0,0.0
2024-02,PL,mobile,new,private,unknown,48,0,0,0.0,0.0,0.0
2024-02,PL,mobile,returning,dealer,enterprise,24,0,0,0.0,0.0,0.0
2025-05,DE,tablet,new,dealer,enterprise,3,0,0,0.0,0.0,0.0
2025-07,RO,tablet,returning,dealer,small,12,0,0,0.0,0.0,0.0
2023-08,NL,tablet,new,private,unknown,2,0,0,0.0,0.0,0.0
2024-09,CH,desktop,returning,private,unknown,13,0,0,0.0,0.0,0.0
2025-08,RO,desktop,new,private,unknown,25,0,0,0.0,0.0,0.0
2025-12,RO,desktop,returning,dealer,mid,27,0,0,0.0,0.0,0.0
2025-01,DE,mobile,new,dealer,mid,288,0,0,0.0,0.0,0.0
2025-01,DK,desktop,new,dealer,small,30,0,0,0.0,0.0,0.0
2025-02,NL,tablet,returning,dealer,enterprise,4,0,0,0.0,0.0,0.0
2025-07,NL,tablet,new,private,unknown,4,0,0,0.0,0.0,0.0
2024-03,RO,mobile,new,dealer,enterprise,25,0,0,0.0,0.0,0.0
2024-06,FR,mobile,returning,dealer,mid,181,0,0,0.0,0.0,0.0
2024-06,IT,tablet,returning,dealer,small,12,0,0,0.0,0.0,0.0
2024-07,FR,desktop,new,dealer,small,166,0,0,0.0,0.0,0.0
2024-07,BE,tablet,new,dealer,small,9,0,0,0.0,0.0,0.0
2024-08,RO,mobile,returning,private,unknown,49,0,0,0.0,0.0,0.0
2025-01,CH,tablet,new,dealer,mid,5,0,0,0.0,0.0,0.0
2025-09,FR,mobile,new,dealer,mid,162,1,0,0.006172839506172839,0.0,0.0
2023-08,FR,desktop,new,dealer,small,129,1,0,0.007751937984496124,0.0,0.0
2023-09,DE,desktop,returning,dealer,small,269,1,0,0.0037174721189591076,0.0,0.0
2023-10,NL,tablet,returning,private,unknown,5,0,0,0.0,0.0,0.0
2024-01,CH,mobile,returning,dealer,enterprise,7,0,0,0.0,0.0,0.0
2024-03,DK,mobile,new,dealer,small,73,0,0,0.0,0.0,0.0
2024-08,PL,tablet,returning,dealer,small,20,0,0,0.0,0.0,0.0
2024-12,SE,mobile,returning,dealer,mid,56,0,0,0.0,0.0,0.0
2025-07,DE,mobile,new,dealer,mid,349,2,0,0.0057306590257879654,0.0,0.0
2025-10,ES,tablet,returning,dealer,small,10,0,0,0.0,0.0,0.0
2025-10,IT,tablet,new,dealer,mid,10,0,0,0.0,0.0,0.0
2025-12,RO,tablet,new,dealer,mid,3,0,0,0.0,0.0,0.0
2023-10,DE,mobile,new,dealer,enterprise,81,1,0,0.012345679012345678,0.0,0.0
2024-07,IT,tablet,new,private,unknown,5,0,0,0.0,0.0,0.0
2024-10,CH,desktop,new,dealer,mid,17,0,0,0.0,0.0,0.0
2025-08,IT,mobile,new,dealer,enterprise,41,0,0,0.0,0.0,0.0
2025-12,FR,mobile,new,dealer,mid,165,0,0,0.0,0.0,0.0
2025-12,SE,desktop,returning,dealer,enterprise,15,0,0,0.0,0.0,0.0
2023-08,DE,tablet,returning,private,unknown,9,0,0,0.0,0.0,0.0
2023-08,RO,desktop,returning,dealer,enterprise,5,0,0,0.0,0.0,0.0
2024-02,CH,mobile,returning,dealer,enterprise,14,1,0,0.07142857142857142,0.0,0.0
2024-06,DK,desktop,new,dealer,small,27,0,0,0.0,0.0,0.0
2024-11,DK,desktop,returning,dealer,small,29,0,0,0.0,0.0,0.0
2025-03,FR,desktop,new,dealer,enterprise,23,1,1,0.043478260869565216,1.0,0.043478260869565216
2025-04,DE,mobile,new,dealer,enterprise,69,0,0,0.0,0.0,0.0
2025-06,BE,mobile,new,dealer,mid,55,0,0,0.0,0.0,0.0
2025-07,ES,tablet,new,dealer,mid,10,0,0,0.0,0.0,0.0
2025-12,IT,mobile,returning,dealer,small,349,2,0,0.0057306590257879654,0.0,0.0
2026-01,PL,tablet,returning,dealer,mid,9,0,0,0.0,0.0,0.0
2023-10,RO,desktop,returning,dealer,small,78,1,0,0.01282051282051282,0.0,0.0
2024-02,RO,tablet,returning,dealer,enterprise,2,0,0,0.0,0.0,0.0
2024-04,CH,tablet,returning,private,unknown,3,0,0,0.0,0.0,0.0
2024-07,SE,tablet,new,dealer,mid,3,0,0,0.0,0.0,0.0
2024-10,SE,mobile,new,dealer,enterprise,12,0,0,0.0,0.0,0.0
2024-12,CH,desktop,returning,dealer,enterprise,9,0,0,0.0,0.0,0.0
2025-07,SE,desktop,new,dealer,small,49,1,0,0.02040816326530612,0.0,0.0
2025-12,NL,tablet,new,private,unknown,5,0,0,0.0,0.0,0.0
2026-01,ES,mobile,returning,private,unknown,79,0,0,0.0,0.0,0.0
2023-11,FR,desktop,returning,dealer,mid,87,0,0,0.0,0.0,0.0
2024-02,IT,desktop,returning,dealer,small,129,1,0,0.007751937984496124,0.0,0.0
2024-03,BE,tablet,new,dealer,mid,2,0,0,0.0,0.0,0.0
2024-06,RO,mobile,returning,dealer,enterprise,22,0,0,0.0,0.0,0.0
2025-01,AT,tablet,returning,dealer,mid,3,0,0,0.0,0.0,0.0
2025-01,BE,tablet,new,private,unknown,1,0,0,0.0,0.0,0.0
2025-09,DK,mobile,returning,dealer,mid,43,0,0,0.0,0.0,0.0
2025-09,ES,tablet,new,dealer,mid,7,0,0,0.0,0.0,0.0
2025-10,SE,tablet,new,private,unknown,1,0,0,0.0,0.0,0.0
2025-12,AT,mobile,returning,dealer,enterprise,26,0,0,0.0,0.0,0.0
2023-10,RO,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2024-08,NL,mobile,new,dealer,mid,80,0,0,0.0,0.0,0.0
2025-11,SE,desktop,returning,dealer,small,58,0,0,0.0,0.0,0.0
2025-12,IT,desktop,new,dealer,mid,59,0,0,0.0,0.0,0.0
2023-10,BE,desktop,new,dealer,small,57,1,0,0.017543859649122806,0.0,0.0
2023-12,NL,desktop,returning,private,unknown,16,0,0,0.0,0.0,0.0
2024-02,SE,desktop,new,dealer,enterprise,8,0,0,0.0,0.0,0.0
2024-04,DK,tablet,returning,dealer,mid,4,0,0,0.0,0.0,0.0
2024-05,ES,desktop,returning,dealer,small,124,0,0,0.0,0.0,0.0
2024-05,NL,tablet,returning,dealer,small,22,0,0,0.0,0.0,0.0
2024-11,RO,mobile,new,dealer,small,156,1,0,0.00641025641025641,0.0,0.0
2024-11,RO,tablet,new,dealer,enterprise,2,0,0,0.0,0.0,0.0
2024-12,IT,desktop,new,private,unknown,31,0,0,0.0,0.0,0.0
2023-09,DK,tablet,new,dealer,mid,4,0,0,0.0,0.0,0.0
2023-09,FR,tablet,new,dealer,enterprise,2,0,0,0.0,0.0,0.0
2023-11,CH,desktop,new,dealer,mid,14,0,0,0.0,0.0,0.0
2024-07,DK,mobile,new,private,unknown,20,0,0,0.0,0.0,0.0
2024-12,AT,mobile,new,dealer,enterprise,24,0,0,0.0,0.0,0.0
2025-02,NL,tablet,returning,dealer,mid,4,0,0,0.0,0.0,0.0
2025-06,AT,mobile,new,private,unknown,44,0,0,0.0,0.0,0.0
2025-11,AT,tablet,returning,dealer,mid,3,0,0,0.0,0.0,0.0
2024-06,NL,tablet,new,dealer,enterprise,5,0,0,0.0,0.0,0.0
2024-06,PL,tablet,new,dealer,small,11,0,0,0.0,0.0,0.0
2024-08,SE,desktop,returning,dealer,small,59,0,0,0.0,0.0,0.0
2024-08,NL,desktop,returning,dealer,mid,41,0,0,0.0,0.0,0.0
2024-12,BE,mobile,new,dealer,enterprise,24,0,0,0.0,0.0,0.0
2024-12,CH,tablet,returning,dealer,small,4,0,0,0.0,0.0,0.0
2025-01,RO,mobile,returning,dealer,enterprise,27,0,0,0.0,0.0,0.0
2025-08,DK,mobile,returning,dealer,mid,49,0,0,0.0,0.0,0.0
2026-01,ES,desktop,new,dealer,small,91,0,0,0.0,0.0,0.0
2023-11,NL,tablet,new,dealer,small,20,0,0,0.0,0.0,0.0
2024-01,BE,desktop,new,dealer,enterprise,8,0,0,0.0,0.0,0.0
2024-11,SE,mobile,returning,dealer,enterprise,10,0,0,0.0,0.0,0.0
2025-06,DE,desktop,new,dealer,mid,134,1,0,0.007462686567164179,0.0,0.0
2025-07,SE,tablet,new,dealer,small,10,0,0,0.0,0.0,0.0
2025-10,RO,tablet,returning,private,unknown,3,0,0,0.0,0.0,0.0
2024-12,DK,tablet,new,dealer,enterprise,1,0,0,0.0,0.0,0.0
2025-06,IT,desktop,returning,private,unknown,51,0,0,0.0,0.0,0.0
2025-10,CH,mobile,returning,private,unknown,36,0,0,0.0,0.0,0.0
2023-09,SE,desktop,new,dealer,enterprise,3,0,0,0.0,0.0,0.0
2023-10,AT,mobile,returning,dealer,small,140,1,0,0.007142857142857143,0.0,0.0
2024-03,CH,tablet,new,private,unknown,2,0,0,0.0,0.0,0.0
2024-11,CH,tablet,new,dealer,mid,2,0,0,0.0,0.0,0.0
2025-02,BE,desktop,new,dealer,enterprise,7,0,0,0.0,0.0,0.0
2025-09,PL,tablet,new,dealer,small,7,0,0,0.0,0.0,0.0
2023-12,IT,mobile,new,private,unknown,103,0,0,0.0,0.0,0.0
2024-04,RO,desktop,new,dealer,enterprise,8,0,0,0.0,0.0,0.0
2025-08,DK,tablet,returning,dealer,small,4,0,0,0.0,0.0,0.0
2025-12,NL,tablet,returning,private,unknown,5,0,0,0.0,0.0,0.0
2024-02,ES,tablet,new,dealer,small,10,0,0,0.0,0.0,0.0
2024-07,AT,tablet,new,private,unknown,1,0,0,0.0,0.0,0.0
2024-08,SE,desktop,returning,dealer,enterprise,2,0,0,0.0,0.0,0.0
2025-04,DK,mobile,new,private,unknown,16,0,0,0.0,0.0,0.0
2025-09,PL,mobile,new,dealer,small,192,0,0,0.0,0.0,0.0
2024-05,NL,desktop,returning,private,unknown,20,0,0,0.0,0.0,0.0
2024-06,FR,mobile,new,dealer,enterprise,60,0,0,0.0,0.0,0.0
2024-08,ES,tablet,new,private,unknown,3,0,0,0.0,0.0,0.0
2024-10,PL,desktop,new,dealer,small,89,0,0,0.0,0.0,0.0
2024-11,NL,tablet,new,dealer,small,12,0,0,0.0,0.0,0.0
2025-03,AT,mobile,new,private,unknown,46,0,0,0.0,0.0,0.0
2025-05,RO,mobile,returning,private,unknown,49,0,0,0.0,0.0,0.0
2025-06,CH,tablet,new,dealer,mid,1,0,0,0.0,0.0,0.0
2025-06,DE,tablet,new,dealer,enterprise,5,0,0,0.0,0.0,0.0
2025-07,CH,mobile,new,dealer,mid,44,0,0,0.0,0.0,0.0
2023-11,PL,mobile,new,dealer,small,184,1,0,0.005434782608695652,0.0,0.0
2024-09,DK,tablet,returning,dealer,mid,3,0,0,0.0,0.0,0.0
2025-04,PL,tablet,returning,dealer,enterprise,3,0,0,0.0,0.0,0.0
2026-01,FR,desktop,new,private,unknown,35,0,0,0.0,0.0,0.0
2026-01,AT,desktop,returning,private,unknown,11,0,0,0.0,0.0,0.0
2024-04,CH,mobile,returning,dealer,enterprise,9,0,0,0.0,0.0,0.0
2024-10,FR,tablet,new,dealer,mid,8,0,0,0.0,0.0,0.0
2025-02,IT,tablet,new,dealer,mid,8,0,0,0.0,0.0,0.0
2025-05,IT,mobile,returning,dealer,mid,160,0,0,0.0,0.0,0.0
2025-06,RO,desktop,returning,dealer,small,54,0,0,0.0,0.0,0.0
2025-08,IT,tablet,returning,dealer,mid,7,0,0,0.0,0.0,0.0
2026-01,FR,tablet,new,dealer,small,26,0,0,0.0,0.0,0.0
2023-09,NL,mobile,returning,dealer,small,221,1,0,0.004524886877828055,0.0,0.0
2024-02,IT,tablet,returning,private,unknown,6,0,0,0.0,0.0,0.0
2024-06,BE,tablet,returning,dealer,mid,12,0,0,0.0,0.0,0.0
2024-11,ES,mobile,returning,private,unknown,65,1,0,0.015384615384615385,0.0,0.0
2025-01,CH,desktop,returning,dealer,small,38,0,0,0.0,0.0,0.0
2025-02,NL,desktop,new,dealer,enterprise,9,0,0,0.0,0.0,0.0
2025-07,DK,desktop,returning,dealer,mid,23,1,0,0.043478260869565216,0.0,0.0
2025-10,FR,desktop,new,private,unknown,34,0,0,0.0,0.0,0.0
2023-09,CH,mobile,new,private,unknown,22,0,0,0.0,0.0,0.0
2023-11,IT,tablet,new,dealer,enterprise,4,0,0,0.0,0.0,0.0
2024-06,RO,tablet,new,dealer,small,11,0,0,0.0,0.0,0.0
2025-01,SE,mobile,returning,dealer,small,118,0,0,0.0,0.0,0.0
2025-01,BE,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2025-05,RO,desktop,new,dealer,mid,27,0,0,0.0,0.0,0.0
2025-05,RO,desktop,new,dealer,small,61,0,0,0.0,0.0,0.0
2025-12,NL,tablet,returning,dealer,enterprise,1,0,0,0.0,0.0,0.0
2023-08,PL,tablet,returning,dealer,mid,10,0,0,0.0,0.0,0.0
2023-10,DE,mobile,new,dealer,mid,287,0,0,0.0,0.0,0.0
2023-11,CH,desktop,new,private,unknown,6,0,0,0.0,0.0,0.0
2025-04,IT,tablet,returning,dealer,enterprise,2,0,0,0.0,0.0,0.0
2023-12,BE,desktop,returning,dealer,mid,37,0,0,0.0,0.0,0.0
2023-12,DE,tablet,returning,dealer,small,36,0,0,0.0,0.0,0.0
2024-01,BE,desktop,new,dealer,mid,22,0,0,0.0,0.0,0.0
2024-07,SE,desktop,new,dealer,enterprise,4,0,0,0.0,0.0,0.0
2024-11,AT,mobile,new,private,unknown,47,0,0,0.0,0.0,0.0
2025-01,NL,desktop,new,dealer,mid,37,0,0,0.0,0.0,0.0
2025-02,SE,tablet,returning,dealer,small,4,0,0,0.0,0.0,0.0
2025-03,AT,tablet,new,dealer,small,6,0,0,0.0,0.0,0.0
2025-04,SE,mobile,new,dealer,small,69,0,0,0.0,0.0,0.0
2025-06,AT,desktop,new,dealer,enterprise,4,0,0,0.0,0.0,0.0
2025-10,SE,desktop,returning,dealer,small,52,0,0,0.0,0.0,0.0
2023-08,DK,tablet,new,dealer,small,3,0,0,0.0,0.0,0.0
2023-11,ES,desktop,returning,dealer,mid,64,2,0,0.03125,0.0,0.0
2024-01,BE,tablet,returning,dealer,mid,4,0,0,0.0,0.0,0.0
2024-03,BE,tablet,returning,dealer,mid,6,0,0,0.0,0.0,0.0
2024-04,ES,tablet,new,dealer,mid,4,0,0,0.0,0.0,0.0
2024-11,DK,tablet,new,dealer,mid,3,0,0,0.0,0.0,0.0
2025-07,AT,tablet,returning,private,unknown,3,0,0,0.0,0.0,0.0
2025-12,CH,desktop,returning,dealer,enterprise,3,0,0,0.0,0.0,0.0
2023-08,NL,mobile,returning,dealer,small,243,2,0,0.00823045267489712,0.0,0.0
2025-07,DE,mobile,new,dealer,small,633,1,1,0.001579778830963665,1.0,0.001579778830963665
2025-08,ES,mobile,new,dealer,small,279,0,0,0.0,0.0,0.0
2025-10,IT,tablet,returning,dealer,small,19,0,0,0.0,0.0,0.0
2025-10,ES,desktop,returning,dealer,enterprise,11,0,0,0.0,0.0,0.0
