listing_id,seller_type,dealer_id,make,fuel_type,transmission,vehicle_year,vehicle_age_years,mileage_km,listed_price_eur,base_market_price_eur,price_position_vs_market,photo_count,description_length,is_featured,listing_created_date,listing_delisted_date,is_active
lst_000000186,private,,Hyundai,hybrid,manual,2023,3,23400,18417.36,19163.84,-0.039,21,317,0,2024-12-12,2025-01-30,0
lst_000000187,dealer,dlr_000077,Renault,petrol,manual,2020,6,132769,15425.55,14918.52,0.034,13,548,0,2025-10-23,2025-11-05,0
lst_000000188,dealer,dlr_000190,Ford,petrol,automatic,2023,3,74775,21991.95,21096.23,0.0425,15,473,0,2025-09-26,2025-11-19,0
lst_000000189,dealer,dlr_000216,BMW,petrol,automatic,2014,12,205304,10615.54,9926.39,0.0694,11,806,0,2025-08-05,2025-09-29,0
lst_000000190,dealer,dlr_000052,Fiat,diesel,automatic,2010,16,267057,4217.54,3904.97,0.08,7,602,0,2024-05-24,2024-07-07,0
lst_000000191,dealer,dlr_000101,Ford,diesel,manual,2009,17,320398,3735.06,3675.48,0.0162,14,30,0,2024-04-19,2024-05-01,0
lst_000000192,dealer,dlr_000270,VW,petrol,manual,2019,7,146263,13942.02,13729.43,0.0155,12,1209,1,2025-03-19,2025-04-28,0
lst_000000193,private,,Audi,petrol,manual,2012,14,267644,6793.46,7223.19,-0.0595,8,741,0,2025-05-13,2025-06-15,0
lst_000000194,dealer,dlr_000177,BMW,petrol,automatic,2022,4,94551,25621.91,23829.13,0.0752,19,269,0,2024-08-16,2024-09-10,0
lst_000000195,dealer,dlr_000053,VW,hybrid,manual,2010,16,308989,3704.33,3448.25,0.0743,8,230,1,2023-10-29,2023-12-07,0
lst_000000196,dealer,dlr_000096,VW,petrol,automatic,2012,14,257971,7500.46,7044.66,0.0647,12,659,0,2025-07-09,2025-09-09,0
lst_000000197,private,,BMW,electric,automatic,2021,5,93215,20147.95,20450.81,-0.0148,9,418,1,2024-03-14,2024-04-11,0
lst_000000198,dealer,dlr_000007,Renault,diesel,automatic,2016,10,171321,8719.14,8414.23,0.0362,15,288,1,2023-08-14,2023-09-22,0
lst_000000199,dealer,dlr_000222,VW,diesel,automatic,2021,5,86297,17305.34,17307.5,-1.0E-4,10,202,0,2024-10-13,2024-12-09,0
lst_000000200,dealer,dlr_000197,Audi,diesel,manual,2011,15,279981,4740.99,4667.35,0.0158,16,620,0,2025-12-07,2026-01-26,0
lst_000000201,dealer,dlr_000257,Toyota,hybrid,manual,2012,14,194529,4741.04,4946.29,-0.0415,14,568,0,2026-01-24,,1
lst_000000202,dealer,dlr_000007,Peugeot,hybrid,manual,2025,1,20415,25849.29,25139.33,0.0282,18,561,1,2026-01-29,,1
lst_000000203,dealer,dlr_000140,VW,diesel,automatic,2009,17,280171,3742.24,3535.43,0.0585,12,979,1,2025-02-07,2025-03-02,0
lst_000000204,dealer,dlr_000134,Fiat,diesel,manual,2011,15,280029,2873.01,2701.2,0.0636,14,106,0,2024-07-16,2024-10-14,0
lst_000000205,dealer,dlr_000064,Toyota,diesel,automatic,2014,12,203455,6522.68,6449.76,0.0113,10,376,0,2025-04-05,2025-05-12,0
lst_000000206,dealer,dlr_000180,Audi,diesel,automatic,2014,12,246568,8820.35,8727.73,0.0106,9,675,0,2025-01-16,2025-01-23,0
lst_000000207,dealer,dlr_000157,Hyundai,diesel,automatic,2015,11,192316,7443.2,6889.19,0.0804,14,560,0,2024-01-06,2024-02-12,0
lst_000000208,dealer,dlr_000058,VW,electric,automatic,2022,4,68794,20504.39,19252.34,0.065,13,139,0,2025-02-18,2025-03-13,0
lst_000000209,dealer,dlr_000077,Hyundai,hybrid,automatic,2016,10,180517,9853.66,9160.84,0.0756,19,384,0,2025-07-11,2025-08-14,0
lst_000000210,dealer,dlr_000264,Toyota,hybrid,manual,2019,7,118376,16168.0,14638.76,0.1045,13,434,0,2024-07-01,2024-08-04,0
lst_000000211,dealer,dlr_000118,Skoda,petrol,automatic,2009,17,302702,3979.02,4120.53,-0.0343,11,388,0,2025-05-15,2025-06-18,0
lst_000000212,dealer,dlr_000191,Renault,petrol,manual,2022,4,95687,15364.07,15295.95,0.0045,9,517,1,2025-06-24,2025-07-17,0
lst_000000213,dealer,dlr_000143,Renault,petrol,automatic,2009,17,293760,2970.95,3200.79,-0.0718,20,900,0,2024-10-01,2024-11-19,0
lst_000000214,dealer,dlr_000045,Toyota,hybrid,manual,2019,7,141072,13424.22,12924.57,0.0387,15,493,0,2025-03-27,2025-04-27,0
lst_000000215,dealer,dlr_000148,Hyundai,hybrid,manual,2021,5,85664,14518.76,14958.71,-0.0294,10,579,0,2024-03-15,2024-04-04,0
lst_000000216,dealer,dlr_000261,VW,petrol,manual,2013,13,224398,6016.48,5890.51,0.0214,13,450,0,2024-01-20,2024-02-25,0
lst_000000217,private,,Toyota,petrol,manual,2008,18,350000,3633.72,3620.39,0.0037,15,515,0,2024-01-29,2024-02-11,0
lst_000000218,dealer,dlr_000168,Audi,hybrid,manual,2016,10,155780,11564.83,11985.66,-0.0351,14,524,1,2024-07-17,2024-07-30,0
lst_000000219,dealer,dlr_000165,Audi,diesel,manual,2009,17,337122,4650.44,4408.1,0.055,10,201,0,2023-11-18,2023-11-25,0
lst_000000220,dealer,dlr_000021,Renault,petrol,manual,2019,7,146682,12046.63,12701.94,-0.0516,14,279,0,2024-01-04,2024-01-27,0
lst_000000221,private,,Renault,petrol,manual,2011,15,256551,4876.0,4845.63,0.0063,16,331,0,2025-04-20,2025-05-28,0
lst_000000222,dealer,dlr_000008,Mercedes,diesel,automatic,2018,8,136129,13918.02,13918.91,-1.0E-4,16,816,0,2025-02-03,2025-03-25,0
lst_000000223,dealer,dlr_000165,Hyundai,petrol,manual,2019,7,124247,12436.72,11811.56,0.0529,18,636,0,2026-01-01,2026-01-29,0
lst_000000224,dealer,dlr_000130,Mercedes,hybrid,automatic,2019,7,173773,15953.59,16457.47,-0.0306,12,347,1,2025-09-19,2025-10-03,0
lst_000000225,dealer,dlr_000108,Hyundai,diesel,manual,2019,7,138987,11074.19,10649.67,0.0399,12,625,0,2025-01-25,2025-02-25,0
lst_000000226,private,,Toyota,hybrid,automatic,2025,1,0,30111.83,29357.84,0.0257,11,420,0,2024-12-22,2025-02-15,0
lst_000000227,dealer,dlr_000088,Audi,diesel,automatic,2018,8,123676,14427.57,14070.57,0.0254,8,172,0,2024-06-01,2024-07-11,0
lst_000000228,dealer,dlr_000119,Audi,hybrid,automatic,2023,3,35897,27390.99,26247.44,0.0436,13,585,1,2026-01-19,,1
lst_000000229,dealer,dlr_000020,BMW,hybrid,automatic,2025,1,44610,38036.07,35392.52,0.0747,15,959,1,2026-01-18,2026-01-27,0
lst_000000230,dealer,dlr_000225,Audi,petrol,automatic,2017,9,185436,14037.58,13298.78,0.0556,14,547,0,2024-07-11,2024-08-10,0
lst_000000231,dealer,dlr_000227,BMW,petrol,automatic,2014,12,233545,8787.27,8061.18,0.0901,18,331,0,2023-08-29,2023-09-17,0
lst_000000232,dealer,dlr_000051,Mercedes,diesel,manual,2016,10,218689,11558.05,10982.61,0.0524,16,137,1,2024-04-29,2024-05-17,0
lst_000000233,dealer,dlr_000116,Renault,diesel,manual,2015,11,178182,4240.65,4351.73,-0.0255,12,606,0,2025-10-12,2025-11-12,0
lst_000000234,dealer,dlr_000097,Toyota,petrol,automatic,2023,3,45789,23862.6,22242.68,0.0728,11,583,0,2024-05-04,2024-06-04,0
lst_000000235,dealer,dlr_000254,Ford,diesel,automatic,2013,13,244831,6330.78,6238.56,0.0148,20,540,1,2025-01-27,2025-03-09,0
lst_000000236,dealer,dlr_000214,Renault,diesel,automatic,2012,14,298811,3370.03,3221.91,0.046,16,204,0,2025-05-26,2025-07-21,0
lst_000000237,dealer,dlr_000063,Skoda,petrol,automatic,2020,6,106631,14156.2,13190.16,0.0732,19,580,0,2024-01-06,2024-01-29,0
lst_000000238,dealer,dlr_000109,VW,electric,automatic,2023,3,87521,23373.68,22756.54,0.0271,13,429,0,2023-09-07,2023-10-13,0
lst_000000239,dealer,dlr_000037,Renault,electric,manual,2015,11,169013,6892.18,6672.37,0.0329,17,588,0,2025-05-29,2025-06-15,0
lst_000000240,dealer,dlr_000253,Mercedes,diesel,automatic,2008,18,350000,2370.98,2343.18,0.0119,14,711,0,2026-01-27,,1
lst_000000241,dealer,dlr_000248,Opel,hybrid,manual,2024,2,37554,22685.49,21926.36,0.0346,14,477,0,2025-10-09,2025-11-17,0
lst_000000242,dealer,dlr_000228,Audi,petrol,manual,2024,2,54718,28876.44,29033.26,-0.0054,10,684,0,2025-08-07,2025-09-07,0
lst_000000243,private,,Toyota,electric,manual,2022,4,69343,19063.72,20624.02,-0.0757,10,695,0,2023-11-06,2023-12-05,0
lst_000000244,dealer,dlr_000003,VW,petrol,manual,2014,12,233494,6408.92,6328.12,0.0128,16,445,0,2025-11-29,,1
lst_000000245,dealer,dlr_000082,Peugeot,hybrid,manual,2009,17,288063,2259.22,2255.48,0.0017,10,637,0,2025-04-17,2025-04-28,0
lst_000000246,dealer,dlr_000023,Opel,hybrid,manual,2009,17,281969,4962.75,4646.83,0.068,15,486,1,2024-08-30,2024-10-30,0
lst_000000247,dealer,dlr_000089,Skoda,diesel,manual,2019,7,155378,13054.65,12077.22,0.0809,12,678,0,2023-11-08,2023-12-09,0
lst_000000248,dealer,dlr_000169,Peugeot,petrol,manual,2008,18,350000,2845.18,2659.89,0.0697,9,819,1,2025-01-30,2025-05-26,0
lst_000000249,dealer,dlr_000062,Renault,petrol,manual,2009,17,297497,2295.84,2160.96,0.0624,14,671,0,2023-10-07,2023-11-28,0
lst_000000250,dealer,dlr_000111,Renault,petrol,automatic,2013,13,249558,4938.9,5003.98,-0.013,13,676,0,2025-11-06,2025-11-21,0
lst_000000251,dealer,dlr_000179,Skoda,diesel,manual,2024,2,12571,25701.01,22784.04,0.128,16,577,0,2025-11-17,2026-01-14,0
lst_000000252,dealer,dlr_000225,BMW,diesel,manual,2013,13,206585,8906.3,8243.29,0.0804,14,353,1,2023-10-22,2023-12-01,0
lst_000000253,dealer,dlr_000000,VW,diesel,manual,2011,15,287945,3851.59,3778.64,0.0193,15,392,0,2023-09-29,2023-12-04,0
lst_000000254,dealer,dlr_000097,Ford,diesel,automatic,2020,6,102824,14579.53,13809.43,0.0558,18,779,0,2024-09-27,2024-11-18,0
lst_000000255,dealer,dlr_000238,BMW,petrol,automatic,2021,5,76883,23495.43,21532.67,0.0912,12,720,0,2023-09-25,2023-10-31,0
lst_000000256,private,,Toyota,petrol,manual,2014,12,218434,6670.71,7260.19,-0.0812,9,789,0,2023-10-25,2023-11-18,0
lst_000000257,dealer,dlr_000079,VW,petrol,automatic,2015,11,209538,7087.08,6997.94,0.0127,14,469,1,2024-04-11,2024-04-28,0
lst_000000258,dealer,dlr_000212,Renault,petrol,automatic,2022,4,40994,17391.29,16885.57,0.0299,18,963,0,2025-10-26,2026-01-08,0
lst_000000259,dealer,dlr_000156,Fiat,petrol,manual,2013,13,220373,3583.45,3246.92,0.1036,13,33,0,2025-11-26,2025-12-21,0
lst_000000260,dealer,dlr_000228,Skoda,petrol,automatic,2017,9,165553,10077.69,10305.18,-0.0221,9,774,0,2025-11-25,2025-12-26,0
lst_000000261,dealer,dlr_000114,Hyundai,hybrid,manual,2019,7,125045,11559.99,11327.23,0.0205,15,699,0,2024-10-21,2024-11-04,0
lst_000000262,dealer,dlr_000212,VW,diesel,manual,2015,11,143119,8539.42,7994.84,0.0681,14,356,1,2024-03-30,2024-05-21,0
lst_000000263,dealer,dlr_000147,Toyota,diesel,manual,2013,13,199631,6236.14,6637.13,-0.0604,12,778,0,2025-05-09,2025-06-03,0
lst_000000264,private,,Renault,petrol,automatic,2021,5,64472,13562.0,13971.6,-0.0293,15,632,0,2025-06-17,2025-08-09,0
lst_000000265,dealer,dlr_000076,Renault,diesel,automatic,2011,15,236590,3722.72,3575.17,0.0413,15,569,0,2025-11-18,2025-12-16,0
lst_000000266,dealer,dlr_000243,BMW,diesel,manual,2010,16,254917,4031.55,3980.21,0.0129,11,30,0,2025-08-16,2025-09-05,0
lst_000000267,dealer,dlr_000112,Toyota,hybrid,manual,2008,18,305321,4057.37,4055.89,4.0E-4,11,468,1,2025-04-17,2025-06-16,0
lst_000000268,dealer,dlr_000238,Audi,hybrid,manual,2016,10,189332,9486.26,8639.02,0.0981,16,608,0,2025-06-28,2025-08-09,0
lst_000000269,dealer,dlr_000260,Mercedes,petrol,automatic,2014,12,250861,11027.62,10454.99,0.0548,20,1022,0,2023-08-28,2023-10-16,0
lst_000000270,dealer,dlr_000252,Opel,diesel,manual,2015,11,170490,7585.9,7136.62,0.063,13,181,0,2025-03-08,2025-04-15,0
lst_000000271,private,,Opel,petrol,automatic,2011,15,241163,4726.82,5117.3,-0.0763,20,719,0,2023-10-13,2023-11-07,0
lst_000000272,private,,Audi,diesel,manual,2012,14,219829,6490.88,6190.98,0.0484,13,299,0,2024-09-14,2024-09-30,0
lst_000000273,dealer,dlr_000225,Fiat,diesel,automatic,2017,9,138324,7634.59,7025.35,0.0867,13,443,0,2024-06-30,2024-07-13,0
lst_000000274,dealer,dlr_000129,Mercedes,petrol,manual,2013,13,242611,7268.86,7299.52,-0.0042,11,667,0,2025-06-18,2025-07-08,0
lst_000000275,private,,Toyota,petrol,automatic,2011,15,316943,4801.1,5221.61,-0.0805,13,335,0,2024-03-17,2024-04-13,0
lst_000000276,dealer,dlr_000207,BMW,diesel,manual,2025,1,7454,36912.61,35933.96,0.0272,15,413,0,2025-12-01,2026-01-20,0
lst_000000277,dealer,dlr_000011,Audi,petrol,automatic,2024,2,29557,31971.81,29834.94,0.0716,11,105,0,2025-07-05,2025-08-01,0
lst_000000278,dealer,dlr_000032,Skoda,hybrid,manual,2012,14,290505,4090.56,4091.34,-2.0E-4,14,759,1,2024-05-04,2024-06-07,0
lst_000000279,dealer,dlr_000020,Audi,petrol,manual,2008,18,337596,5776.85,5589.4,0.0335,13,499,0,2024-11-08,2024-12-14,0
lst_000000280,private,,Skoda,diesel,manual,2019,7,134467,12931.57,13100.7,-0.0129,21,760,1,2024-09-07,2024-09-25,0
lst_000000281,dealer,dlr_000254,Hyundai,petrol,automatic,2016,10,172490,8629.52,8247.42,0.0463,12,855,0,2025-10-19,2025-11-29,0
lst_000000282,dealer,dlr_000063,Opel,petrol,automatic,2018,8,141333,10301.34,10221.2,0.0078,11,680,0,2024-04-04,2024-04-14,0
lst_000000283,dealer,dlr_000077,Audi,diesel,manual,2010,16,291919,7004.42,6743.77,0.0387,15,30,0,2026-01-04,,1
lst_000000284,dealer,dlr_000058,Mercedes,diesel,automatic,2023,3,28430,28764.55,27113.76,0.0609,10,647,0,2024-11-12,2024-11-29,0
lst_000000285,dealer,dlr_000241,Ford,electric,automatic,2009,17,309937,2786.56,2825.48,-0.0138,10,691,0,2025-03-12,2025-07-09,0
lst_000000286,dealer,dlr_000189,VW,petrol,manual,2016,10,215345,9459.4,8620.71,0.0973,16,376,0,2023-10-26,2023-12-04,0
lst_000000287,dealer,dlr_000270,Peugeot,hybrid,manual,2024,2,0,21078.86,21760.57,-0.0313,14,946,0,2024-01-20,2024-03-03,0
lst_000000288,dealer,dlr_000088,Audi,electric,automatic,2008,18,347540,5118.52,5249.97,-0.025,10,224,0,2023-08-01,2023-09-25,0
lst_000000289,dealer,dlr_000187,Renault,hybrid,automatic,2008,18,350000,1845.62,1802.28,0.024,13,188,0,2024-11-14,2024-12-07,0
lst_000000290,dealer,dlr_000129,Toyota,petrol,automatic,2013,13,221013,7519.4,7088.32,0.0608,15,444,0,2025-01-09,2025-03-01,0
lst_000000291,dealer,dlr_000020,Peugeot,diesel,automatic,2017,9,132764,8134.71,7693.25,0.0574,22,620,0,2025-08-04,2025-09-27,0
lst_000000292,dealer,dlr_000000,Toyota,petrol,manual,2024,2,52900,24508.16,25671.67,-0.0453,10,652,0,2025-04-04,2025-05-28,0
lst_000000293,dealer,dlr_000151,Renault,diesel,automatic,2017,9,127276,8315.53,8505.81,-0.0224,16,242,0,2023-08-31,2023-09-24,0
lst_000000294,dealer,dlr_000205,Fiat,diesel,manual,2012,14,257177,5333.03,5009.21,0.0646,22,580,0,2025-03-24,2025-05-03,0
lst_000000295,private,,BMW,diesel,manual,2022,4,84269,23749.71,23616.65,0.0056,12,480,0,2025-09-23,2025-10-28,0
lst_000000296,private,,Ford,electric,automatic,2013,13,224057,5195.71,5405.83,-0.0389,12,140,0,2025-02-04,2025-02-21,0
lst_000000297,dealer,dlr_000244,Toyota,petrol,manual,2025,1,13715,32711.41,31248.3,0.0468,13,320,0,2023-12-26,2024-01-23,0
lst_000000298,dealer,dlr_000022,Skoda,petrol,automatic,2020,6,143897,16430.7,15056.23,0.0913,17,451,0,2024-05-15,2024-06-15,0
lst_000000299,dealer,dlr_000011,Skoda,petrol,automatic,2025,1,58031,28193.68,27313.2,0.0322,17,564,0,2023-09-15,2023-11-13,0
lst_000000300,dealer,dlr_000074,Mercedes,hybrid,automatic,2013,13,235582,7416.36,7428.53,-0.0016,14,474,0,2025-10-26,2025-12-28,0
lst_000000301,dealer,dlr_000083,Toyota,petrol,automatic,2015,11,211616,6573.49,6906.27,-0.0482,9,222,1,2025-12-27,2026-01-25,0
lst_000000302,private,,Opel,petrol,manual,2010,16,324027,3110.55,3091.49,0.0062,9,359,0,2025-03-30,2025-05-07,0
lst_000000303,dealer,dlr_000199,Fiat,diesel,automatic,2015,11,179512,8595.24,8115.22,0.0592,15,985,0,2026-01-24,,1
lst_000000304,dealer,dlr_000031,Mercedes,petrol,automatic,2009,17,322691,6093.44,6005.29,0.0147,13,482,0,2025-04-06,2025-05-06,0
lst_000000305,private,,VW,petrol,automatic,2015,11,238896,7916.61,7864.55,0.0066,15,592,0,2025-04-01,2025-04-28,0
lst_000000306,dealer,dlr_000191,Toyota,petrol,manual,2021,5,79806,17200.36,17040.02,0.0094,7,337,0,2024-03-30,2024-04-29,0
lst_000000307,dealer,dlr_000096,BMW,petrol,manual,2024,2,3218,30785.48,29717.22,0.0359,17,755,0,2025-08-30,2025-10-21,0
lst_000000308,dealer,dlr_000096,Opel,diesel,automatic,2008,18,345427,2094.51,1981.28,0.0572,12,610,0,2023-12-03,2023-12-21,0
lst_000000309,dealer,dlr_000079,Toyota,diesel,manual,2019,7,192720,13990.99,13235.26,0.0571,20,667,1,2025-01-19,2025-03-19,0
lst_000000310,private,,Audi,hybrid,automatic,2021,5,104000,22164.09,21726.49,0.0201,15,600,0,2024-02-08,2024-03-12,0
lst_000000311,dealer,dlr_000027,Opel,petrol,automatic,2019,7,134531,10839.1,11292.0,-0.0401,13,425,0,2024-06-16,2024-07-15,0
lst_000000312,dealer,dlr_000071,Renault,petrol,manual,2019,7,164175,12307.6,12043.47,0.0219,8,608,1,2024-05-24,2024-06-19,0
lst_000000313,dealer,dlr_000145,Opel,hybrid,manual,2025,1,0,25155.68,24600.57,0.0226,12,67,0,2025-11-10,2025-11-23,0
lst_000000314,dealer,dlr_000129,Skoda,petrol,automatic,2019,7,92725,13732.75,12214.14,0.1243,5,160,0,2025-07-11,2025-07-26,0
lst_000000315,dealer,dlr_000075,VW,petrol,automatic,2014,12,242146,8431.13,7754.36,0.0873,11,698,0,2025-04-18,2025-04-30,0
lst_000000316,dealer,dlr_000247,Ford,petrol,automatic,2022,4,14538,16585.8,16679.27,-0.0056,24,528,1,2024-03-04,2024-04-13,0
lst_000000317,dealer,dlr_000189,Mercedes,petrol,manual,2022,4,54341,27752.61,24919.38,0.1137,12,503,0,2024-04-20,2024-05-26,0
lst_000000318,dealer,dlr_000097,BMW,hybrid,automatic,2023,3,79174,24793.83,25079.82,-0.0114,13,408,0,2024-02-10,2024-03-17,0
lst_000000319,dealer,dlr_000249,Audi,petrol,automatic,2023,3,82139,29982.53,26653.94,0.1249,6,594,0,2025-08-22,2025-09-22,0
lst_000000320,dealer,dlr_000000,Hyundai,diesel,manual,2019,7,125755,12572.37,12249.2,0.0264,15,1107,1,2024-05-29,2024-07-13,0
lst_000000321,dealer,dlr_000144,Ford,petrol,manual,2012,14,195201,4484.58,4116.54,0.0894,8,228,0,2023-08-23,2023-09-17,0
lst_000000322,dealer,dlr_000223,Peugeot,hybrid,automatic,2008,18,324279,3836.36,3692.33,0.039,10,913,0,2024-05-24,2024-07-13,0
lst_000000323,dealer,dlr_000167,Hyundai,electric,manual,2009,17,308853,3207.0,3061.08,0.0477,13,714,0,2025-06-30,2025-07-24,0
lst_000000324,private,,BMW,petrol,automatic,2019,7,156383,16004.73,16875.09,-0.0516,13,414,0,2024-02-23,2024-03-28,0
lst_000000325,dealer,dlr_000060,Skoda,diesel,manual,2021,5,81396,14527.28,14794.27,-0.018,17,357,0,2025-03-07,2025-03-12,0
lst_000000326,dealer,dlr_000271,VW,diesel,automatic,2009,17,303618,3138.98,2994.9,0.0481,14,378,0,2024-08-16,2024-09-24,0
lst_000000327,private,,BMW,petrol,automatic,2015,11,195741,9236.33,9495.68,-0.0273,18,493,0,2025-04-22,2025-05-12,0
lst_000000328,dealer,dlr_000190,Fiat,diesel,automatic,2008,18,298206,1974.94,2041.16,-0.0324,13,667,0,2023-11-26,2023-12-26,0
lst_000000329,dealer,dlr_000153,VW,petrol,manual,2015,11,188112,7607.15,7212.23,0.0548,14,626,0,2024-09-02,2024-10-12,0
lst_000000330,dealer,dlr_000084,Mercedes,diesel,manual,2016,10,186505,11444.36,11211.87,0.0207,10,681,1,2025-03-08,2025-05-19,0
lst_000000331,dealer,dlr_000169,Fiat,petrol,manual,2021,5,45405,15340.34,15097.83,0.0161,20,613,0,2023-12-25,2024-01-01,0
lst_000000332,dealer,dlr_000172,Mercedes,petrol,manual,2016,10,186007,11647.06,11559.43,0.0076,16,659,0,2025-08-26,2025-10-20,0
lst_000000333,dealer,dlr_000200,Ford,electric,automatic,2024,2,60437,23686.49,22732.08,0.042,15,869,0,2024-07-18,2024-09-07,0
lst_000000334,dealer,dlr_000037,Skoda,hybrid,manual,2019,7,135567,12187.68,11765.6,0.0359,20,686,0,2024-01-09,2024-01-31,0
lst_000000335,dealer,dlr_000117,Fiat,hybrid,manual,2018,8,144679,10612.31,10815.48,-0.0188,16,714,0,2025-07-27,2025-08-20,0
lst_000000336,dealer,dlr_000123,BMW,hybrid,manual,2013,13,205302,6703.88,6630.67,0.011,11,946,0,2025-05-21,2025-06-13,0
lst_000000337,dealer,dlr_000157,Mercedes,diesel,automatic,2012,14,185917,6064.32,6072.77,-0.0014,13,965,1,2024-07-06,2024-08-07,0
lst_000000338,dealer,dlr_000104,Opel,petrol,manual,2015,11,189523,7960.61,7617.3,0.0451,11,549,1,2025-12-15,2026-01-08,0
lst_000000339,dealer,dlr_000101,Renault,diesel,manual,2010,16,328490,2502.3,2496.57,0.0023,15,606,0,2024-05-04,2024-05-28,0
lst_000000340,dealer,dlr_000104,Audi,diesel,automatic,2016,10,205255,9868.19,9755.29,0.0116,13,515,0,2024-11-11,2024-11-30,0
lst_000000341,dealer,dlr_000010,VW,petrol,manual,2020,6,101533,15737.66,15276.99,0.0302,15,310,0,2024-05-17,2024-07-08,0
lst_000000342,dealer,dlr_000044,Skoda,petrol,manual,2014,12,207604,6447.96,6809.28,-0.0531,21,649,1,2023-11-25,2024-01-29,0
lst_000000343,dealer,dlr_000074,Renault,diesel,manual,2012,14,249851,3066.25,2715.3,0.1293,20,885,0,2023-11-26,2023-12-22,0
lst_000000344,dealer,dlr_000048,Ford,diesel,manual,2024,2,81055,21552.96,21945.43,-0.0179,13,423,0,2025-09-13,2025-09-27,0
lst_000000345,dealer,dlr_000190,Skoda,diesel,manual,2024,2,22586,23758.84,23107.41,0.0282,12,781,0,2026-01-10,2026-01-26,0
lst_000000346,dealer,dlr_000078,VW,petrol,manual,2013,13,225541,4897.97,4624.6,0.0591,11,509,1,2025-05-30,2025-06-29,0
lst_000000347,dealer,dlr_000031,Ford,petrol,automatic,2008,18,347806,2521.77,2479.14,0.0172,21,266,0,2023-12-31,2024-02-21,0
lst_000000348,dealer,dlr_000130,Renault,diesel,automatic,2013,13,245430,4851.71,4407.67,0.1007,21,263,1,2024-03-08,2024-03-21,0
lst_000000349,dealer,dlr_000231,BMW,petrol,automatic,2017,9,195877,12858.05,12432.96,0.0342,12,576,0,2024-10-24,2024-11-09,0
lst_000000350,dealer,dlr_000274,Fiat,hybrid,manual,2017,9,130824,8898.67,8199.91,0.0852,20,832,0,2025-09-23,2025-11-08,0
lst_000000351,private,,Opel,diesel,automatic,2009,17,316560,3445.25,3492.62,-0.0136,12,772,0,2025-05-08,2025-05-23,0
lst_000000352,dealer,dlr_000156,Fiat,diesel,manual,2018,8,195765,9327.25,9087.33,0.0264,13,661,1,2023-09-25,2023-10-27,0
lst_000000353,dealer,dlr_000006,Opel,petrol,automatic,2023,3,50069,19030.92,18335.34,0.0379,13,1013,0,2025-10-11,2025-12-21,0
lst_000000354,dealer,dlr_000123,Ford,petrol,automatic,2023,3,21482,18331.71,18883.89,-0.0292,10,456,0,2024-10-31,2024-12-09,0
lst_000000355,dealer,dlr_000110,VW,petrol,automatic,2014,12,212747,8505.88,8071.36,0.0538,12,444,0,2025-01-04,2025-01-26,0
lst_000000356,dealer,dlr_000164,Skoda,electric,automatic,2013,13,226171,5603.67,5848.6,-0.0419,14,233,0,2024-11-21,2024-12-14,0
lst_000000357,dealer,dlr_000209,Audi,petrol,automatic,2010,16,299857,5599.53,5230.33,0.0706,19,315,1,2025-10-29,2026-01-05,0
lst_000000358,dealer,dlr_000014,BMW,electric,automatic,2012,14,266906,6847.62,6556.01,0.0445,15,793,0,2024-11-10,2024-11-19,0
lst_000000359,dealer,dlr_000275,Skoda,hybrid,manual,2009,17,309492,3240.01,3275.95,-0.011,12,724,0,2024-01-24,2024-02-01,0
lst_000000360,dealer,dlr_000098,Peugeot,petrol,manual,2018,8,124984,10239.62,9903.69,0.0339,13,212,1,2025-09-09,2025-10-23,0
lst_000000361,dealer,dlr_000085,Opel,diesel,manual,2009,17,320241,4974.9,5090.5,-0.0227,11,201,1,2024-12-19,2025-01-26,0
lst_000000362,dealer,dlr_000247,Skoda,petrol,automatic,2015,11,201939,8634.96,8382.64,0.0301,13,809,1,2024-01-02,2024-02-16,0
lst_000000363,dealer,dlr_000108,Toyota,petrol,manual,2015,11,176796,8577.41,8383.02,0.0232,10,613,0,2023-08-31,2023-10-30,0
